emp_no,first_name,last_name,gender,salary,to_date
77663,Taiji,Lamma,M,78015,1/1/99
77665,Paddy,Fargier,F,60654,1/1/99
77406,Surveyors,Choobineh,M,43114,1/1/99
77675,Mohua,Domenig,F,40000,1/1/99
77689,Abdelkader,Swan,M,65233,1/1/99
77691,Christoper,Showalter,F,60886,1/1/99
77414,Kwun,Lienhardt,M,40801,1/1/99
77702,Barna,Jiang,F,44828,1/1/99
77420,Jiakeng,Masand,M,50676,1/1/99
77438,Dekang,Engberts,M,40000,1/1/99
77441,Sachio,Luca,M,43655,1/1/99
77712,Hercules,Casley,F,40000,1/1/99
77455,Atilio,Coullard,M,52327,1/1/99
77722,Bodo,Denti,M,40000,1/1/99
77458,Subhankar,Cannard,F,50600,1/1/99
77460,Kiam,Usdin,M,40000,1/1/99
77741,Claude,Felcyn,F,41107,1/1/99
77466,Takahiro,Matzel,F,45764,1/1/99
77743,Fen,Pollacia,M,40000,1/1/99
77746,Yuqun,Lanzelotte,M,40000,1/1/99
77749,Mayumi,Bharadwaj,F,48370,1/1/99
77469,Constantino,Lanzelotte,M,49891,1/1/99
77763,Mahmut,Mitchem,F,40000,1/1/99
77475,Chinho,Ouhyoung,M,49416,1/1/99
77768,Tokuyasu,Picel,F,40000,1/1/99
77770,Gen,Przulj,M,40000,1/1/99
77481,Kitty,Picel,M,45427,1/1/99
77500,Takahira,Iwayama,F,64493,1/1/99
77898,Yuchang,Christianini,M,62620,1/1/99
77803,Armond,Schwartzburd,F,61977,1/1/99
77814,Ferdinand,Otillio,M,44370,1/1/99
77908,Frederique,Shimshoni,F,40000,1/1/99
77829,Flemming,Parfitt,F,40000,1/1/99
77915,Shimshon,Schnelling,M,80201,1/1/99
77838,Shuzo,Piazza,F,52927,1/1/99
77923,Kasidit,Schrooten,M,62977,1/1/99
77847,Aron,Haumacher,M,48607,1/1/99
77852,Niranjan,Parascandalo,F,40000,1/1/99
77856,Basil,Crelier,M,40000,1/1/99
77926,Herbert,Thibadeau,F,40000,1/1/99
77936,Horward,Azevdeo,F,44188,1/1/99
77869,Masamitsu,Swick,M,40000,1/1/99
77948,Demin,Merks,M,40000,1/1/99
77884,Danel,Pollacia,F,40000,1/1/99
77893,Kien,Wegerle,M,40000,1/1/99
77949,Koichi,Dusink,M,44249,1/1/99
77956,Mona,Binding,M,80906,1/1/99
77974,Fei,Shihab,M,63329,1/1/99
77975,Chikako,Christ,M,57808,1/1/99
77980,Yongmin,Sidje,F,70657,1/1/99
77988,Tze,Gyimothy,F,40000,1/1/99
78082,Dung,Fontan,M,67886,1/1/99
78085,Bingning,Gargeya,M,40000,1/1/99
78102,Kristinn,Welham,F,40000,1/1/99
78111,Teunis,Ushiama,M,74871,1/1/99
78116,Tokuyasu,Beerel,M,62386,1/1/99
78006,Palash,Rosca,F,42012,1/1/99
78152,Zhongwei,Spelt,F,72750,1/1/99
78153,Kwan,Akiyama,M,40000,1/1/99
78155,Hironoby,Alvarado,M,46859,1/1/99
78168,Yinlin,Kushnir,M,62826,1/1/99
78014,Gay,Ressouche,M,40000,1/1/99
78181,Ramya,Papastamatiou,M,41091,1/1/99
78038,Dmitry,Sooriamurthi,F,56619,1/1/99
78185,Mamdouh,Klassen,M,40000,1/1/99
78195,Suvo,Hofting,F,52848,1/1/99
78212,Zito,Ligten,M,40000,1/1/99
78039,Genki,Heemskerk,F,90551,1/1/99
78043,Constantijn,Ozeri,F,42770,1/1/99
78225,Mircea,Ishibashi,F,60092,1/1/99
78226,Yannis,Potthoff,M,40000,1/1/99
78229,Tonia,Kalafatis,F,62688,1/1/99
78048,Jaewoo,Jumpertz,M,73938,1/1/99
78245,Kankanahalli,Bashian,M,40000,1/1/99
78452,Hironoby,Walstra,M,58095,1/1/99
78251,Subbu,Conti,F,77458,1/1/99
78252,Shahaf,Rosti,F,59970,1/1/99
78253,Jacopo,Erie,M,40000,1/1/99
78271,Gennady,Dayang,F,40000,1/1/99
78273,Mona,Verhoeff,F,76839,1/1/99
78310,Aria,Chaudhury,F,53615,1/1/99
78313,Branimir,Stassinopoulos,F,56279,1/1/99
78321,Van,Monkewich,M,40000,1/1/99
78327,Tetsushi,Stranks,F,51542,1/1/99
78328,Berto,Gruenwald,M,40000,1/1/99
78331,Guozhong,Erol,F,40000,1/1/99
78332,Sachio,Beausoleil,F,40000,1/1/99
78348,Guoxiang,Serov,M,67392,1/1/99
78350,Eric,Kobara,M,53103,1/1/99
78373,Aimee,Schlumberger,F,40000,1/1/99
78385,Syozo,Hasenauer,F,64401,1/1/99
78387,Chaosheng,Lunt,F,40000,1/1/99
78397,Sham,Kulisch,F,40000,1/1/99
78402,Seongbin,Heering,M,40000,1/1/99
78403,Heping,Muntz,F,40000,1/1/99
78410,Sreenivas,Albarhamtoshy,M,46478,1/1/99
78419,Unal,Azadmanesh,M,51815,1/1/99
78427,Zeljko,Merks,F,59113,1/1/99
78429,Chinhyun,Andreotta,F,60563,1/1/99
78436,Arne,Schaap,M,51421,1/1/99
78438,Susanne,Vuskovic,M,48784,1/1/99
78441,Abdulla,Beetstra,M,40000,1/1/99
78444,Rafols,Peot,M,40000,1/1/99
78445,Lein,Baar,F,40000,1/1/99
78447,Chiranjit,Bahk,M,40000,1/1/99
78649,Gino,Lorys,F,55424,1/1/99
78692,Turgut,Nollmann,F,40000,1/1/99
78693,Xinan,Luce,M,40000,1/1/99
78697,Troy,Stavenow,F,84891,1/1/99
78710,Theirry,Benantar,F,40000,1/1/99
78715,Heeju,Ozeri,M,40010,1/1/99
78738,Masadi,Jervis,M,40000,1/1/99
78454,Masaki,Marciano,F,71643,1/1/99
78745,Subbu,Peris,F,53387,1/1/99
78460,Guttorm,Swiss,M,40500,1/1/99
78755,Emran,Christianini,M,49686,1/1/99
78463,Zita,Kaelbling,M,40000,1/1/99
78777,Goetz,Henders,M,72195,1/1/99
78474,Youssef,Belinskaya,M,68480,1/1/99
78779,Xuejun,Warwick,M,40000,1/1/99
78784,Udo,Speek,F,40000,1/1/99
78475,Lakshmi,Renear,F,40000,1/1/99
78794,Fun,Rajaraman,M,61536,1/1/99
78488,Toshimori,Morton,F,40000,1/1/99
78802,Vojin,Garigliano,M,43451,1/1/99
78814,Kasidit,Pollock,M,58200,1/1/99
78493,Kaijung,Basagni,M,40000,1/1/99
78819,Vojin,Compeau,M,70351,1/1/99
78508,Val,Pluym,F,77818,1/1/99
78511,Pramod,Mitina,F,44235,1/1/99
78515,Otilia,Sury,M,40000,1/1/99
78524,Zhiwei,Bahk,F,63123,1/1/99
78542,Atilio,Matzat,F,49494,1/1/99
78836,Tiina,Janocha,M,82219,1/1/99
78841,Aloys,Flasterstein,M,78942,1/1/99
78852,Kazunori,Vuskovic,M,81235,1/1/99
78863,Arie,Chinen,F,79101,1/1/99
78866,Olivera,Rusmann,M,71947,1/1/99
78551,Lobel,Cooman,M,40000,1/1/99
78561,Perry,Birke,M,40000,1/1/99
78888,Shimshon,Lung,F,72430,1/1/99
78571,Sandeepan,Munch,M,47577,1/1/99
78907,Georgi,Detkin,F,40000,1/1/99
78908,Arne,Molenaar,F,44814,1/1/99
78573,Berry,Rosiles,F,56991,1/1/99
78583,Rafols,Oskamp,M,42577,1/1/99
78932,Yannis,Marquardt,F,64135,1/1/99
78938,Kerhong,Krybus,M,67668,1/1/99
78940,Thodoros,Steenbeek,F,40000,1/1/99
78589,Kazuhisa,Schaft,F,40000,1/1/99
78598,Xiaopeng,Garnier,M,40000,1/1/99
78618,Teiji,Peres,M,40000,1/1/99
78979,Gurbir,Wolniewicz,M,40000,1/1/99
78990,Toshiki,Engelmann,M,40000,1/1/99
78622,Rosita,Chepyzhov,F,40000,1/1/99
79002,Lena,Pappas,F,44155,1/1/99
78629,Geoff,Muniz,F,60123,1/1/99
79203,Gilbert,Reinhart,F,40000,1/1/99
79010,Marsal,Pusterhofer,F,42814,1/1/99
79204,Juyoung,Lund,F,57667,1/1/99
79210,Mansur,Antonakopoulos,M,63966,1/1/99
79026,Armond,Frijda,F,54761,1/1/99
79031,Morris,Arlazarov,F,40000,1/1/99
79218,Rosita,Luce,F,40000,1/1/99
79037,Ewing,Encarnacion,F,40000,1/1/99
79041,Pranav,Barvinok,M,42636,1/1/99
79042,Iara,Narwekar,M,40000,1/1/99
79219,Yaghout,Irland,M,47272,1/1/99
79049,Lijie,Besancenot,F,78298,1/1/99
79247,Yinlin,Beetstra,F,40000,1/1/99
79057,Chikako,Pelc,M,40000,1/1/99
79064,Kenroku,Coors,M,56720,1/1/99
79072,Nevio,Cochrane,F,58070,1/1/99
79073,Almudena,Bhattacharjee,M,50436,1/1/99
79090,Shigenori,Rajaraman,F,44958,1/1/99
79251,Gennady,Taubenfeld,F,63154,1/1/99
79100,Kiyotoshi,Schlegelmilch,M,71551,1/1/99
79264,Chaosheng,Demizu,F,46541,1/1/99
79110,Aiichiro,Vecchi,M,71332,1/1/99
79114,Jessie,Baranowski,F,70617,1/1/99
79117,Selwyn,Coors,F,40000,1/1/99
79119,Navid,Maccarone,F,50158,1/1/99
79131,Tayeb,Speer,M,56922,1/1/99
79140,Huiqun,Gyorkos,F,40000,1/1/99
79145,Oscar,Domenig,M,62064,1/1/99
79265,Lokesh,Kenevan,M,40000,1/1/99
79158,Georgi,Merro,F,40000,1/1/99
79267,Chinhyun,Rebaine,M,44868,1/1/99
79285,Bingning,Lieblein,M,49127,1/1/99
79177,Mooi,Herbst,M,45864,1/1/99
79178,Danae,Worfolk,F,53203,1/1/99
79183,Mingsen,Lamba,M,40000,1/1/99
79290,Mohit,Perelgut,F,41408,1/1/99
79320,Hausi,Ramsay,M,72590,1/1/99
79323,Zhiwei,Feinberg,M,56854,1/1/99
79338,Boaz,Kading,F,40000,1/1/99
79376,Faiza,Kragelund,M,40000,1/1/99
79390,Bernt,Shigei,M,57482,1/1/99
79391,Gritta,Garnham,F,40000,1/1/99
79348,Mari,Gire,M,40000,1/1/99
79401,Zvonko,Bage,M,40000,1/1/99
79409,Kayoko,Pluym,M,40000,1/1/99
79411,Akemi,Beidas,M,57780,1/1/99
79367,Shir,Kandlur,M,56407,1/1/99
79429,Koldo,Swab,F,50826,1/1/99
79432,Younwoo,Gerteisen,F,45866,1/1/99
79434,Claudi,Byoun,M,54486,1/1/99
79369,Jianwen,Collette,M,58015,1/1/99
79442,Yannis,McClurg,F,91919,1/1/99
79563,Golgen,Chleq,F,69643,1/1/99
79446,Filipe,Pettis,F,47898,1/1/99
79449,Tonny,Stavenow,M,40000,1/1/99
79463,Mizuhito,Hennebert,M,54552,1/1/99
79470,Sadegh,Schmittgen,F,56510,1/1/99
79473,Denny,Ellozy,M,51708,1/1/99
79477,Teruyuki,Gronowski,M,40000,1/1/99
79486,Mitchel,Garigliano,M,60434,1/1/99
79488,Yolla,Shumilov,M,50039,1/1/99
79505,Sariel,Farrel,M,63233,1/1/99
79509,Vitaly,Akiyama,F,96991,1/1/99
79748,George,Beutelspacher,M,40000,1/1/99
79750,Jongsuk,Benzmuller,F,40000,1/1/99
79761,Prasadram,Encarnacion,F,47466,1/1/99
79765,Gonzalo,Danecki,F,55420,1/1/99
79766,Fox,Swiler,M,40000,1/1/99
79772,Xiaoqiu,Gulik,M,69129,1/1/99
79566,Fumino,Peron,F,89076,1/1/99
79779,Stella,Orlowska,M,40000,1/1/99
79783,Thodoros,Szilard,M,67885,1/1/99
79789,Kotesh,Crelier,M,40000,1/1/99
79794,Yaghout,Rissland,F,41327,1/1/99
79567,Karoline,Willoner,M,51546,1/1/99
79590,Jiakeng,Ariola,M,40635,1/1/99
79811,Tze,Krohm,F,40000,1/1/99
79833,Yongdong,Homond,M,40687,1/1/99
79834,Guiseppe,Wuwongse,M,68288,1/1/99
79612,Jaewon,Monarch,F,40000,1/1/99
79839,Khue,Bolotov,M,45102,1/1/99
79855,Gudjon,Constantine,M,45522,1/1/99
79858,Mansur,Marzano,M,43004,1/1/99
79644,Radoslaw,Lindenbaum,M,40000,1/1/99
79876,Randy,Feinberg,M,45595,1/1/99
79879,Masako,Schaap,F,40000,1/1/99
79900,Mong,Luck,F,40000,1/1/99
79668,Kyoichi,Eterovic,F,40000,1/1/99
79906,Tomoyuki,Waterhouse,M,53526,1/1/99
79910,Gad,Honglei,F,77027,1/1/99
79911,Heather,Zaumen,M,40000,1/1/99
79921,Hatim,Cochrane,F,40000,1/1/99
79669,Premsyl,Meszaros,F,44222,1/1/99
79681,Demin,Panwar,M,41548,1/1/99
79684,JiYoung,Janocha,M,64447,1/1/99
79688,Gift,Billingsley,M,56991,1/1/99
79696,Gopalakrishnan,Vadhan,F,55778,1/1/99
79703,Remco,Einsfeld,F,49181,1/1/99
79704,Ipke,Neiman,M,48603,1/1/99
79958,Xinglin,Versino,M,44663,1/1/99
79708,Yechiam,Baak,F,43736,1/1/99
79735,Hideo,Conti,F,40000,1/1/99
79972,Abdelghani,Thummel,M,40000,1/1/99
79973,Zine,Socorro,M,58515,1/1/99
79979,Yunming,Papsdorf,M,69991,1/1/99
79991,Yahiko,Czap,M,40000,1/1/99
79999,Chuanti,Jakobus,M,53653,1/1/99
80128,Genta,Ushiama,M,40000,1/1/99
80031,Wayne,Bach,M,60298,1/1/99
80032,Yurij,Isaac,F,71546,1/1/99
80038,Vitaly,Gewali,M,54900,1/1/99
80046,Zhanqiu,Yemenis,F,57292,1/1/99
80129,Hairong,Fargier,F,56879,1/1/99
80130,Jinya,Waschkowski,M,59967,1/1/99
80070,Mana,Thisen,M,61825,1/1/99
80072,Erzsebet,Kampfer,M,40000,1/1/99
80131,Gill,Schurmann,F,40000,1/1/99
80087,Gully,Mitchem,F,72886,1/1/99
80092,Yucel,Wilharm,M,76550,1/1/99
80098,TRUE,Kusakabe,M,53636,1/1/99
80132,Nidapan,Hedayat,F,46989,1/1/99
80136,Gaurav,Berstel,M,57680,1/1/99
80137,Kiyokazu,Vuskovic,M,51393,1/1/99
80144,Boutros,Dechter,M,44917,1/1/99
80156,Terresa,Pleszkun,F,40000,1/1/99
80159,Jiafu,Rijckaert,M,40000,1/1/99
80160,Nigel,Oberman,M,40000,1/1/99
80166,Monique,Murrill,F,64575,1/1/99
80171,Kshitij,Zykh,M,40000,1/1/99
80318,Angus,Schneeberger,M,40000,1/1/99
80183,Mats,Munke,M,66573,1/1/99
80332,Behnaam,Masand,F,52246,1/1/99
80184,Pintsang,Couchot,F,45100,1/1/99
80186,Tayeb,Huttel,M,60850,1/1/99
80195,Sorina,Peral,M,40000,1/1/99
80358,Mong,Huhdanpaa,M,76727,1/1/99
80198,Yefim,Anger,F,43274,1/1/99
80370,Honesty,Weiland,M,50654,1/1/99
80200,Yurii,Ghazalie,M,59857,1/1/99
80372,Aleksandar,Khasidashvili,F,87200,1/1/99
80375,Atreye,Peac,M,40000,1/1/99
80207,Yifei,Matzov,F,40000,1/1/99
80389,Pasqua,Rosiles,F,40000,1/1/99
80208,Elvia,Samarati,F,42186,1/1/99
80223,Sadegh,Einsfeld,M,45975,1/1/99
80224,Reinhard,Zaiane,F,54345,1/1/99
80225,Shridhar,Malabarba,F,50529,1/1/99
80429,Prodip,Suermann,F,75560,1/1/99
80227,Kerryn,Braunschweig,M,54326,1/1/99
80439,Jolita,Calkin,F,46011,1/1/99
80251,Yoshinari,Kitai,M,42153,1/1/99
80451,Raimond,Undy,F,59944,1/1/99
80455,Guther,Murrill,M,55294,1/1/99
80456,Aemilian,Gire,M,40000,1/1/99
80466,Takahiro,Bala,M,78991,1/1/99
80479,Sanjay,Kragelund,M,40000,1/1/99
80258,Hirochika,Hiyoshi,M,93572,1/1/99
80259,Haldon,Siprelle,F,49124,1/1/99
80263,Gilbert,Etalle,F,54269,1/1/99
80270,Fen,Jonsson,F,95653,1/1/99
80288,Teiji,Rousseau,M,40000,1/1/99
80489,Mani,Billawala,F,43454,1/1/99
80681,Gina,DasSarma,M,40000,1/1/99
80498,Arve,Pokrovskii,M,40000,1/1/99
80520,Lijie,Crelier,F,47245,1/1/99
80546,Fuqing,Matzel,M,47440,1/1/99
80550,Candida,Cullers,M,45292,1/1/99
80561,Visit,Solovay,M,45289,1/1/99
80570,Martial,Zykh,M,40000,1/1/99
80684,Takanari,VanScheik,M,46101,1/1/99
80687,Pradeep,Calkin,F,44986,1/1/99
80689,Hitofumi,Conta,M,44594,1/1/99
80705,Josyula,Shackel,M,50573,1/1/99
80600,Yongdong,Werthner,M,40000,1/1/99
80611,Pramod,Sifakis,M,45634,1/1/99
80617,Prodip,Kugler,M,42118,1/1/99
80717,Valdiodio,Frijda,F,52990,1/1/99
80620,Filipe,Gischer,M,79127,1/1/99
80637,Eishiro,Larfeldt,F,57520,1/1/99
80721,Katsuyuki,Delgrossi,F,52063,1/1/99
80639,Uma,Mahnke,F,42135,1/1/99
80722,Yechiam,Bage,M,70299,1/1/99
80724,Yongdong,Casperson,F,52024,1/1/99
80653,Chiranjit,Kavanagh,F,64113,1/1/99
80740,Shuzo,Kermarrec,M,40000,1/1/99
80665,Angel,Angot,M,64768,1/1/99
80744,Badri,Bauknecht,F,68891,1/1/99
80746,Keiichiro,Jahnichen,M,53520,1/1/99
80859,Ottavia,Krychniak,F,76924,1/1/99
80862,Serenella,Improta,M,62569,1/1/99
80869,Ishfaq,Randi,M,40000,1/1/99
80873,Marsal,Nishimukai,M,100843,1/1/99
80894,Kousuke,Georgakopoulos,F,42225,1/1/99
80896,Paloma,Hardjono,F,40000,1/1/99
80903,Yakichi,Dulin,M,61890,1/1/99
80923,Yaghout,Kavanagh,M,40000,1/1/99
80929,Nevio,Kading,M,44744,1/1/99
80935,Terresa,Birke,M,77408,1/1/99
80937,Chikako,Jiang,M,105373,1/1/99
80940,Kazuhiko,Smeets,F,67764,1/1/99
80955,Marc,Fioravanti,F,40000,1/1/99
80962,Ute,Broder,M,52745,1/1/99
80971,Mountaz,Rijckaert,M,40000,1/1/99
80751,Zhensheng,Swan,F,49178,1/1/99
80977,Mana,Danner,F,59776,1/1/99
80980,Hyuncheol,Stentiford,M,40000,1/1/99
80981,Fumitake,Niizuma,M,40000,1/1/99
80987,Zito,Gulla,M,40000,1/1/99
80768,Shounak,Janocha,M,40000,1/1/99
80991,Marco,Schreiter,F,61478,1/1/99
80998,Leandro,Lampe,F,56045,1/1/99
81000,Neelam,Thisen,M,51362,1/1/99
81001,Toshimori,Krider,F,46872,1/1/99
81007,Mototsugu,Rande,M,54177,1/1/99
81015,Marke,Breugel,M,52989,1/1/99
80774,Vishv,Pollacia,M,56559,1/1/99
81035,Hsiangchu,Boreale,F,42922,1/1/99
81036,Alassane,Fargier,F,40000,1/1/99
80781,Xudong,Danner,M,40000,1/1/99
80790,Stepehn,Unno,M,42243,1/1/99
80791,Takahiro,Molenkamp,F,63921,1/1/99
80801,Bluma,Ambroszkiewicz,M,71885,1/1/99
80805,Mabo,Lorin,F,40000,1/1/99
81047,Masaki,Dulay,M,58336,1/1/99
80810,Khalid,Merkl,F,72305,1/1/99
81050,Moti,Sridhar,F,40000,1/1/99
81052,Ziya,Levergood,F,46518,1/1/99
80833,Jaihie,Demri,F,56899,1/1/99
81068,Uno,Ecklund,M,41658,1/1/99
81070,Mariangiola,Rosaz,F,64942,1/1/99
81079,Nahla,Mellouli,M,53145,1/1/99
80834,Sham,Reinhart,F,63749,1/1/99
80838,Cheong,Ruemmler,F,68639,1/1/99
80844,Brigham,Hellwagner,F,40000,1/1/99
80851,Sastry,Escriba,F,40000,1/1/99
80852,Yannis,Randt,M,66650,1/1/99
80853,Claude,Bashian,F,56618,1/1/99
81245,Matk,Krzyzanowski,F,40000,1/1/99
81142,Heon,Zastre,M,40000,1/1/99
81149,Tianruo,Georg,M,40000,1/1/99
81152,Macha,Junet,M,43255,1/1/99
81158,Filipp,Percebois,F,40469,1/1/99
81166,Tayeb,Przulj,M,47902,1/1/99
81167,Yurij,Francisci,F,68390,1/1/99
81177,Bodh,Berendt,F,68201,1/1/99
81185,Takushi,Kossowski,M,43609,1/1/99
81189,Serge,Broomell,M,67012,1/1/99
81264,Dannz,Erdmenger,M,50625,1/1/99
81201,Werner,Knightly,F,97128,1/1/99
81207,Barry,Hofstetter,F,85231,1/1/99
81208,Sumant,Rindone,M,83869,1/1/99
81218,Nectarios,Impagliazzo,F,63558,1/1/99
81271,Kendra,Bade,F,54625,1/1/99
81286,Richara,Fontet,F,40000,1/1/99
81292,Ortrun,Copas,F,42889,1/1/99
81411,Eben,Stenning,M,40445,1/1/99
81412,Zhenhua,Menyhert,M,63222,1/1/99
81299,Visit,Ghemri,F,50676,1/1/99
81303,Ghassan,Berstel,M,70323,1/1/99
81430,Jackson,Milicia,M,49769,1/1/99
81432,Hideyuki,Veldwijk,F,76081,1/1/99
81324,Marl,Rossi,M,42237,1/1/99
81438,Mack,McClure,F,40000,1/1/99
81440,Fumitake,Melski,F,40000,1/1/99
81449,Arve,Halloran,M,55086,1/1/99
81329,Divine,Gire,F,40000,1/1/99
81466,Zejun,Krone,F,67218,1/1/99
81468,Aiman,Bodoff,F,40000,1/1/99
81338,Xiaoqiang,Erol,M,46208,1/1/99
81479,Girolamo,Vuskovic,F,42719,1/1/99
81340,Baocai,Poehlman,F,82277,1/1/99
81494,Hatsukazu,Litzkow,F,40000,1/1/99
81344,Leif,Hiraishi,M,48782,1/1/99
81503,Kolar,Rabejac,M,61837,1/1/99
81358,Premal,Quadeer,F,95018,1/1/99
81508,Bokyung,Janocha,F,62610,1/1/99
81509,Munehiko,Trachtenberg,F,40000,1/1/99
81510,Mamdouh,Penttonen,M,40396,1/1/99
81517,Xiong,Reutenauer,F,90488,1/1/99
81368,Frederique,Ghemri,F,40818,1/1/99
81527,Arnd,Bouloucos,M,103938,1/1/99
81537,Beshir,Pezzoli,F,56162,1/1/99
81543,Jianhui,Ishibashi,M,74442,1/1/99
81376,Gunilla,Fabrizio,M,49909,1/1/99
81549,Takahira,Leslie,M,47207,1/1/99
81553,Adin,Fortenbacher,M,40000,1/1/99
81398,Hyuncheol,Gulak,F,40000,1/1/99
81564,Martijn,Michaels,M,40000,1/1/99
81572,Ingemar,DiGiano,F,40000,1/1/99
81401,Monique,Kaltofen,F,45372,1/1/99
81587,Mani,Pluym,M,40000,1/1/99
81589,Bernd,Wilfing,F,40000,1/1/99
81407,Hsiangchu,Rosin,M,40000,1/1/99
81592,Monique,Rehfuss,M,75008,1/1/99
81594,Saddek,Spinelli,M,40000,1/1/99
81408,Atreye,Picaronny,M,74543,1/1/99
81785,Patricia,Rando,M,65584,1/1/99
81805,Gianluca,Bail,M,57069,1/1/99
81599,Oldrich,Emmerich,F,40830,1/1/99
81603,Suzette,Zuberek,M,68350,1/1/99
81810,Baruch,Schaap,F,48511,1/1/99
81645,Jasminko,Reinhart,F,40000,1/1/99
81648,Jungsoon,Doering,M,58756,1/1/99
81649,Xuedong,Krohn,M,62028,1/1/99
81815,Chaitali,Kuhnemann,M,45896,1/1/99
81653,Adit,Brobst,M,40000,1/1/99
81658,Rosine,Pearson,M,40000,1/1/99
81660,Arno,Schaap,M,40000,1/1/99
81817,Demos,Aloia,M,76190,1/1/99
81839,Leah,Curless,M,40000,1/1/99
81672,Kazuhito,Aloia,M,40000,1/1/99
81676,Sham,Wrigley,M,49226,1/1/99
81847,Ymte,Figueira,F,40000,1/1/99
81710,Girolamo,Hennings,M,48749,1/1/99
81849,Debatosh,Bednarek,M,66528,1/1/99
81717,Toney,Anguita,M,72518,1/1/99
81851,Dante,Heystek,F,40000,1/1/99
81856,Masamitsu,Maierhofer,M,40000,1/1/99
81730,Sergi,DuBourdieux,M,90708,1/1/99
81861,Tesuro,Walstra,F,54826,1/1/99
81747,Vitali,Tanemo,M,80349,1/1/99
81872,Shin,Pashtan,M,40000,1/1/99
81751,Ulises,Salinas,F,40000,1/1/99
81755,Peer,Beeson,F,40000,1/1/99
81767,Augustine,Matzov,F,64335,1/1/99
81973,Shigenori,Panienski,M,80865,1/1/99
81981,Weicheng,Welham,F,72635,1/1/99
81988,Lene,Pews,M,46216,1/1/99
81998,Mari,Iwayama,M,53285,1/1/99
81999,Mabhin,Vigier,M,40000,1/1/99
82002,King,Farris,F,67766,1/1/99
82003,Saeko,Tomescu,M,40000,1/1/99
82014,Quingbo,Ariola,F,40000,1/1/99
82024,Yongqiao,Grospietsch,M,40000,1/1/99
82027,Henk,Ellozy,M,73428,1/1/99
82040,Avishai,Velasco,F,60276,1/1/99
82045,Tse,Bolsens,M,40000,1/1/99
82052,Lidong,Rahier,F,62201,1/1/99
81876,Chenye,Shackell,M,62125,1/1/99
82059,Satosi,Ecklund,M,40000,1/1/99
82060,Arvind,Michaeli,F,50525,1/1/99
82063,Shaunak,Plump,M,42422,1/1/99
81896,Kwan,Bashian,F,40000,1/1/99
82065,Christophe,Anger,M,40000,1/1/99
82066,Masasuke,Birch,M,40000,1/1/99
81900,Mario,Bernatsky,M,83750,1/1/99
81907,Jouko,Merkl,M,59700,1/1/99
82107,Gunilla,Heping,F,67208,1/1/99
82110,Vugranam,Gecsel,M,48328,1/1/99
82116,Chiradeep,Shiratori,M,40120,1/1/99
82123,Tokuyasu,Dayana,F,43027,1/1/99
81940,Ioana,Siksek,F,46693,1/1/99
82131,Mayuko,Kulisch,M,73262,1/1/99
82137,Panayotis,Thibadeau,F,56370,1/1/99
82139,Satoru,Zucker,F,68313,1/1/99
82144,Marek,Dusink,M,40694,1/1/99
82145,Zhongwei,Pagter,M,46607,1/1/99
82339,Jeanna,Schrift,F,40000,1/1/99
82151,Keiichiro,Terekhov,F,74789,1/1/99
82162,Shigeo,Kroft,M,46363,1/1/99
82349,Tsz,Birjandi,M,63760,1/1/99
82187,Stevo,Marakhovsky,M,53744,1/1/99
82350,Nahla,Stifter,F,40000,1/1/99
82194,Geoff,Eastman,F,44356,1/1/99
82354,Badri,Trogemann,F,76493,1/1/99
82206,Yishay,Majewski,M,40000,1/1/99
82367,Miyeon,Halloran,M,66101,1/1/99
82211,Sugwoo,Melter,F,59316,1/1/99
82222,Sampalli,Luit,F,70499,1/1/99
82371,Frederique,Erev,M,69470,1/1/99
82227,Xiaocheng,Sethi,F,52214,1/1/99
82379,Sanjai,Bala,M,40000,1/1/99
82234,Christoper,Woycyznski,F,40331,1/1/99
82237,Shen,Zaccaria,F,55459,1/1/99
82385,Sanjai,Biran,F,75274,1/1/99
82252,Kwangyoen,Edelhoff,M,66961,1/1/99
82255,Amabile,Sudbeck,M,40000,1/1/99
82257,Hugo,Linares,M,57219,1/1/99
82388,Munehiko,Zucker,F,40000,1/1/99
82263,Vishv,Haumacher,F,77210,1/1/99
82391,Mayuko,McAffer,M,83099,1/1/99
82276,Frederique,Genin,M,40000,1/1/99
82278,Tomokazu,Murillo,M,52084,1/1/99
82397,Mart,Peris,F,70248,1/1/99
82419,Karoline,Rindone,F,61248,1/1/99
82295,Manohar,Parfitt,F,42368,1/1/99
82305,Mahmut,Biros,M,40823,1/1/99
82309,Hideyuki,Ramsak,M,79725,1/1/99
82310,Jinxi,Panangaden,F,40000,1/1/99
82318,Branimir,Hashii,F,45105,1/1/99
82422,Tesuya,Falby,F,52364,1/1/99
82324,Ashish,Knightly,F,62431,1/1/99
82434,Bojan,Mullainathan,M,40000,1/1/99
82443,Vincent,Perry,M,40283,1/1/99
82457,Vidar,Pauthner,M,45220,1/1/99
82530,Ioana,Morton,M,40000,1/1/99
82460,Claude,Zhang,F,40000,1/1/99
82540,Aleksander,Bratten,F,66393,1/1/99
82544,Eberhardt,Keirsey,M,64649,1/1/99
82478,Vishwani,Ginneken,F,54571,1/1/99
82553,Barry,Georgakopoulos,M,59256,1/1/99
82555,Fabrizio,Kavraki,M,50496,1/1/99
82557,Cheong,McClure,M,53070,1/1/99
82566,Mary,Portugali,M,40000,1/1/99
82568,Giri,Flanders,F,66444,1/1/99
